player_id,ab_group,chest_opens,legendary_drops,legendary_drop_rate_player,first_legendary_date,gear_drops,hero_shards_collected,characters_unlocked_from_chests,gems_spent_on_chests
P0026055,control,2,0,0.0,,0,11,0,509
P0026056,control,1,0,0.0,,0,6,0,255
P0026057,control,5,0,0.0,,1,27,0,1516
P0026058,control,0,0,0.0,,0,3,0,0
P0026059,control,25,0,0.0,,13,109,2,6039
P0026060,variant,0,0,0.0,,0,2,0,3
P0026061,control,0,0,0.0,,0,0,0,0
P0026062,control,0,0,0.0,,0,0,0,1
P0026063,control,14,0,0.0,,5,72,1,3644
P0026064,variant,1,0,0.0,,1,4,0,233
P0026065,control,6,0,0.0,,2,20,0,1716
P0026066,variant,6,0,0.0,,2,39,0,1370
P0026067,control,0,0,0.0,,0,1,0,0
P0026068,control,0,0,0.0,,0,7,0,2
P0026069,control,0,0,0.0,,0,0,0,1
P0026070,control,0,0,0.0,,0,2,0,0
P0026071,control,0,0,0.0,,0,0,0,2
P0026072,control,0,0,0.0,,0,0,0,1
P0026073,control,0,0,0.0,,0,0,0,0
P0026074,control,5,0,0.0,,2,30,0,1172
P0026075,variant,0,0,0.0,,0,4,0,0
P0026076,control,20,0,0.0,,8,73,1,4803
P0026077,control,0,0,0.0,,0,0,0,0
P0026078,variant,90,2,0.0222,2026-05-24,39,335,9,23933
P0026079,control,3,0,0.0,,1,21,0,735
P0026080,control,0,0,0.0,,0,0,0,0
P0026081,control,0,0,0.0,,0,1,0,1
P0026082,variant,2,0,0.0,,2,8,0,501
P0026083,variant,4,0,0.0,,0,25,0,1067
P0026084,control,0,0,0.0,,0,0,0,1
P0026085,variant,0,0,0.0,,0,0,0,0
P0026086,control,0,0,0.0,,0,4,0,3
P0026087,control,2,0,0.0,,0,9,0,489
P0026088,variant,1,0,0.0,,0,1,0,300
P0026089,variant,3,0,0.0,,2,31,0,811
P0026090,control,1,0,0.0,,1,2,0,278
P0026091,variant,1,0,0.0,,1,6,0,300
P0026092,variant,0,0,0.0,,0,0,0,0
P0026093,control,0,0,0.0,,0,2,0,0
P0026094,variant,0,0,0.0,,0,0,0,0
P0026095,variant,6,1,0.1667,2026-04-19,3,48,1,1581
P0026096,control,0,0,0.0,,0,1,0,0
P0026097,variant,0,0,0.0,,0,1,0,1
P0026098,control,0,0,0.0,,0,1,0,2
P0026099,control,0,0,0.0,,0,1,0,0
P0026100,variant,0,0,0.0,,0,0,0,0
P0026101,control,1,0,0.0,,0,5,0,230
P0026102,control,1,0,0.0,,0,4,0,338
P0026103,variant,1,0,0.0,,1,4,0,173
P0026104,control,0,0,0.0,,0,1,0,0
P0026105,control,6,0,0.0,,3,41,0,1518
P0026106,variant,0,0,0.0,,0,1,0,1
P0026107,variant,3,0,0.0,,1,20,0,800
P0026108,variant,2,0,0.0,,1,16,0,528
P0026109,control,0,0,0.0,,0,1,0,1
P0026110,variant,0,0,0.0,,0,0,0,0
P0026111,control,0,0,0.0,,0,1,0,3
P0026112,variant,0,0,0.0,,0,0,0,1
P0026113,variant,1,0,0.0,,0,8,0,206
P0026114,control,2,0,0.0,,1,9,0,363
P0026115,variant,4,0,0.0,,2,17,0,929
P0026116,control,21,1,0.0476,2026-04-03,5,75,2,5483
P0026117,variant,19,0,0.0,2026-06-26,8,72,1,4190
P0026118,variant,9,0,0.0,2026-05-28,5,68,0,2191
P0026119,control,1,0,0.0,,1,7,0,253
P0026120,control,7,1,0.1429,2026-05-06,4,33,1,1905
P0026121,control,0,0,0.0,,0,0,0,0
P0026122,control,0,0,0.0,,0,1,0,0
P0026123,control,1,0,0.0,,0,6,0,234
P0026124,control,0,0,0.0,,0,0,0,0
P0026125,control,0,0,0.0,,0,0,0,1
P0026126,control,1,0,0.0,,1,1,0,260
P0026127,variant,0,0,0.0,,0,0,0,0
P0026128,control,5,0,0.0,,2,32,0,1323
P0026129,control,0,0,0.0,,0,0,0,1
P0026130,control,2,0,0.0,,1,7,0,572
P0026131,control,1,0,0.0,,1,5,0,236
P0026132,control,0,0,0.0,,0,0,0,0
P0026133,variant,0,0,0.0,,0,2,0,2
P0026134,variant,1,0,0.0,,0,4,0,226
P0026135,control,7,0,0.0,,2,44,0,1903
P0026136,control,0,0,0.0,,0,0,0,4
P0026137,control,0,0,0.0,,0,0,0,0
P0026138,control,5,0,0.0,,1,17,0,1302
P0026139,variant,0,0,0.0,,0,0,0,1
P0026140,control,126,3,0.0238,2026-03-22,53,455,13,35056
P0026141,variant,0,0,0.0,,0,0,0,2
P0026142,control,0,0,0.0,,0,0,0,0
P0026143,variant,0,0,0.0,,0,0,0,3
P0026144,variant,0,0,0.0,,0,0,0,1
P0026145,variant,1,0,0.0,,1,13,0,263
P0026146,control,0,0,0.0,,0,2,0,1
P0026147,variant,1,0,0.0,,1,6,0,185
P0026148,control,0,0,0.0,,0,0,0,0
P0026149,control,0,0,0.0,,0,1,0,1
P0026150,control,0,0,0.0,,0,0,0,0
P0026151,variant,0,0,0.0,,0,0,0,0
P0026152,control,1,0,0.0,,0,5,0,252
P0026153,variant,0,0,0.0,,0,0,0,1
P0026154,control,0,0,0.0,,0,0,0,2
P0026155,variant,2,0,0.0,,1,8,0,524
P0026156,variant,0,0,0.0,,0,0,0,1
P0026157,variant,0,0,0.0,,0,0,0,0
P0026158,variant,0,0,0.0,,0,3,0,6
P0026159,variant,0,0,0.0,,0,0,0,1
P0026160,variant,23,0,0.0,2026-06-07,14,109,1,6212
P0026161,control,0,0,0.0,,0,5,0,2
P0026162,control,2,0,0.0,,1,11,0,446
P0026163,variant,0,0,0.0,,0,2,0,1
P0026164,variant,2,0,0.0,,1,16,0,533
P0026165,variant,0,0,0.0,,0,1,0,1
P0026166,variant,1,0,0.0,,0,10,0,332
P0026167,control,17,0,0.0,,8,99,1,4625
P0026168,variant,3,0,0.0,,2,26,0,911
P0026169,control,0,0,0.0,,0,5,0,1
P0026170,variant,1,0,0.0,,0,4,0,256
P0026171,control,0,0,0.0,,0,0,0,0
P0026172,control,1,0,0.0,,0,15,0,238
P0026173,variant,3,0,0.0,,1,25,0,732
P0026174,control,0,0,0.0,,0,0,0,1
P0026175,control,0,0,0.0,,0,1,0,0
P0026176,control,0,0,0.0,,0,1,0,1
P0026177,control,1,0,0.0,,0,0,0,269
P0026178,control,0,0,0.0,,0,0,0,1
P0026179,control,0,0,0.0,,0,1,0,0
P0026180,variant,1,0,0.0,,0,4,0,278
P0026181,variant,1,0,0.0,,0,5,0,270
P0026182,variant,0,0,0.0,,0,0,0,0
P0026183,variant,0,0,0.0,,0,1,0,2
P0026184,variant,0,0,0.0,,0,0,0,0
P0026185,variant,0,0,0.0,,0,0,0,0
P0026186,control,0,0,0.0,,0,0,0,0
P0026187,control,0,0,0.0,,0,1,0,0
P0026188,control,5,0,0.0,,2,29,0,1244
P0026189,control,0,0,0.0,,0,0,0,2
P0026190,control,0,0,0.0,,0,2,0,0
P0026191,control,38,1,0.0263,2026-06-07,16,147,4,9892
P0026192,control,6,0,0.0,,2,39,0,1497
P0026193,variant,0,0,0.0,,0,0,0,0
P0026194,variant,0,0,0.0,,0,0,0,1
P0026195,control,0,0,0.0,,0,0,0,0
P0026196,control,7,0,0.0,,4,51,0,1562
P0026197,control,1,0,0.0,,0,3,0,241
P0026198,variant,0,0,0.0,,0,0,0,0
P0026199,variant,20,0,0.0,,9,77,1,5146
P0026200,variant,0,0,0.0,,0,2,0,0
P0026201,variant,0,0,0.0,,0,2,0,0
P0026202,control,1,1,1.0,2026-05-01,0,7,1,218
P0026203,variant,1,0,0.0,,0,5,0,287
P0026204,control,0,0,0.0,,0,1,0,1
P0026205,control,0,0,0.0,,0,2,0,1
P0026206,variant,4,0,0.0,2026-04-07,2,24,0,1073
P0026207,variant,1,0,0.0,,0,2,0,301
P0026208,variant,0,0,0.0,,0,0,0,0
P0026209,variant,0,0,0.0,,0,1,0,1
P0026210,control,0,0,0.0,,0,0,0,0
P0026211,control,0,0,0.0,,0,1,0,1
P0026212,control,5,0,0.0,,0,24,0,1263
P0026213,variant,0,0,0.0,,0,0,0,0
P0026214,control,1,0,0.0,,1,4,0,228
P0026215,control,0,0,0.0,,0,0,0,0
P0026216,control,1,0,0.0,,0,3,0,282
P0026217,variant,0,0,0.0,,0,0,0,0
P0026218,control,0,0,0.0,,0,0,0,1
P0026219,control,3,0,0.0,,0,21,0,792
P0026220,control,0,0,0.0,,0,0,0,0
P0026221,variant,1,1,1.0,2026-04-16,1,6,1,272
P0026222,control,0,0,0.0,,0,3,0,2
P0026223,control,0,0,0.0,,0,0,0,0
P0026224,variant,1,0,0.0,,1,9,0,305
P0026225,variant,0,0,0.0,,0,0,0,0
P0026226,control,0,0,0.0,,0,4,0,2
P0026227,control,0,0,0.0,,0,0,0,2
P0026228,control,1,0,0.0,,0,6,0,239
P0026229,control,2,0,0.0,,1,14,0,509
P0026230,variant,0,0,0.0,,0,1,0,0
P0026231,variant,0,0,0.0,,0,0,0,0
P0026232,variant,3,0,0.0,,0,12,0,841
P0026233,variant,0,0,0.0,,0,0,0,0
P0026234,control,0,0,0.0,,0,0,0,0
P0026235,control,0,0,0.0,,0,4,0,1
P0026236,control,0,0,0.0,,0,0,0,1
P0026237,variant,0,0,0.0,,0,0,0,0
P0026238,control,0,0,0.0,,0,2,0,0
P0026239,variant,3,0,0.0,,3,16,0,833
P0026240,control,0,0,0.0,,0,0,0,0
P0026241,variant,0,0,0.0,,0,2,0,0
P0026242,control,0,0,0.0,,0,0,0,0
P0026243,control,8,1,0.125,2026-07-03,4,56,1,1973
P0026244,variant,2,0,0.0,,2,13,0,511
P0026245,control,5,0,0.0,,2,31,0,1060
P0026246,variant,9,0,0.0,2026-04-24,4,45,0,2175
P0026247,control,3,0,0.0,,0,12,0,744
P0026248,variant,11,0,0.0,2026-05-28,6,56,0,2655
P0026249,variant,2,0,0.0,,1,14,0,551
P0026250,variant,0,0,0.0,,0,3,0,1
P0026251,control,0,0,0.0,,0,1,0,0
P0026252,control,0,0,0.0,,0,0,0,0
P0026253,control,3,0,0.0,,1,28,0,776
P0026254,control,0,0,0.0,,0,1,0,1
P0026255,control,0,0,0.0,,0,2,0,1
P0026256,control,0,0,0.0,,0,0,0,0
P0026257,variant,0,0,0.0,,0,0,0,1
P0026258,variant,1,0,0.0,,1,8,0,177
P0026259,variant,3,0,0.0,,2,14,0,689
P0026260,variant,1,0,0.0,,0,14,0,221
P0026261,variant,17,0,0.0,,5,80,1,4670
P0026262,variant,0,0,0.0,,0,2,0,3
P0026263,control,0,0,0.0,,0,0,0,0
P0026264,variant,0,0,0.0,,0,0,0,0
P0026265,variant,0,0,0.0,,0,0,0,1
P0026266,variant,0,0,0.0,,0,3,0,3
P0026267,control,6,0,0.0,,2,26,0,1440
P0026268,control,24,0,0.0,2026-05-27,12,106,1,6017
P0026269,control,1,0,0.0,,1,11,0,246
P0026270,control,8,0,0.0,,3,62,0,2359
P0026271,control,0,0,0.0,,0,6,0,2
P0026272,variant,0,0,0.0,,0,0,0,0
P0026273,control,1,0,0.0,,0,5,0,162
P0026274,variant,0,0,0.0,,0,0,0,0
P0026275,control,0,0,0.0,,0,4,0,3
P0026276,variant,0,0,0.0,,0,0,0,2
P0026277,variant,0,0,0.0,,0,0,0,0
P0026278,control,0,0,0.0,,0,1,0,6
P0026279,variant,0,0,0.0,,0,1,0,1
P0026280,variant,0,0,0.0,,0,0,0,1
P0026281,control,0,0,0.0,,0,0,0,0
P0026282,control,0,0,0.0,,0,0,0,0
P0026283,control,0,0,0.0,,0,3,0,1
P0026284,variant,2,0,0.0,,1,5,0,484
P0026285,control,0,0,0.0,,0,3,0,3
P0026286,control,5,1,0.2,2026-04-21,3,35,1,1281
P0026287,variant,7,0,0.0,,2,28,0,1988
P0026288,control,0,0,0.0,,0,0,0,0
P0026289,control,1,0,0.0,,0,9,0,215
P0026290,control,0,0,0.0,,0,3,0,0
P0026291,control,1,0,0.0,,0,9,0,267
P0026292,variant,27,3,0.1111,2026-04-09,7,110,5,6858
P0026293,variant,0,0,0.0,,0,1,0,0
P0026294,variant,0,0,0.0,,0,0,0,1
P0026295,control,0,0,0.0,,0,0,0,0
P0026296,variant,0,0,0.0,,0,0,0,1
P0026297,control,0,0,0.0,,0,0,0,0
P0026298,variant,0,0,0.0,,0,1,0,0
P0026299,control,0,0,0.0,,0,0,0,0
P0026300,variant,0,0,0.0,,0,0,0,0
P0026301,variant,0,0,0.0,,0,0,0,0
P0026302,control,0,0,0.0,,0,0,0,2
P0026303,variant,0,0,0.0,,0,0,0,0
P0026304,control,16,0,0.0,2026-04-17,6,69,1,4468
P0026305,variant,0,0,0.0,,0,0,0,1
P0026306,variant,1,0,0.0,,1,3,0,238
P0026307,control,3,0,0.0,,1,21,0,761
P0026308,control,0,0,0.0,,0,1,0,0
P0026309,control,1,0,0.0,,1,8,0,220
P0026310,control,0,0,0.0,,0,0,0,1
P0026311,control,0,0,0.0,,0,0,0,0
P0026312,variant,0,0,0.0,,0,0,0,0
P0026313,control,2,0,0.0,,0,20,0,518
P0026314,variant,2,0,0.0,,1,10,0,443
P0026315,control,0,0,0.0,,0,0,0,0
P0026316,control,1,0,0.0,,1,9,0,224
P0026317,variant,0,0,0.0,,0,1,0,0
P0026318,variant,0,0,0.0,,0,0,0,4
P0026319,variant,2,0,0.0,,0,8,0,553
P0026320,control,0,0,0.0,,0,4,0,4
P0026321,control,1,0,0.0,,0,4,0,290
P0026322,control,16,0,0.0,2026-07-01,8,68,1,4312
P0026323,variant,1,0,0.0,,0,7,0,219
P0026324,variant,1,1,1.0,2026-03-16,1,3,1,279
P0026325,control,0,0,0.0,,0,0,0,1
P0026326,control,1,0,0.0,,0,6,0,277
P0026327,variant,7,0,0.0,,5,38,0,1992
P0026328,variant,0,0,0.0,,0,1,0,2
P0026329,variant,0,0,0.0,,0,0,0,0
P0026330,variant,1,0,0.0,,1,0,0,210
P0026331,control,0,0,0.0,,0,0,0,0
P0026332,control,0,0,0.0,,0,0,0,2
P0026333,control,1,0,0.0,,0,4,0,225
P0026334,control,0,0,0.0,,0,3,0,0
P0026335,control,0,0,0.0,,0,0,0,1
P0026336,variant,0,0,0.0,,0,0,0,1
P0026337,control,0,0,0.0,,0,0,0,0
P0026338,variant,1,0,0.0,,0,7,0,233
P0026339,variant,0,0,0.0,,0,0,0,0
P0026340,control,0,0,0.0,,0,0,0,0
P0026341,variant,1,0,0.0,,0,3,0,271
P0026342,variant,0,0,0.0,,0,0,0,0
P0026343,control,2,0,0.0,,0,4,0,470
P0026344,control,1,0,0.0,,1,6,0,199
P0026345,variant,0,0,0.0,,0,0,0,0
P0026346,control,3,0,0.0,,0,12,0,726
P0026347,variant,0,0,0.0,,0,1,0,2
P0026348,variant,1,0,0.0,,1,3,0,246
P0026349,control,0,0,0.0,,0,5,0,4
P0026350,control,1,0,0.0,,1,8,0,288
P0026351,variant,0,0,0.0,,0,3,0,0
P0026352,variant,0,0,0.0,,0,1,0,1
P0026353,variant,0,0,0.0,,0,2,0,1
P0026354,control,0,0,0.0,,0,2,0,0
P0026355,variant,0,0,0.0,,0,0,0,2
P0026356,variant,2,0,0.0,,2,18,0,443
P0026357,control,0,0,0.0,,0,0,0,1
P0026358,variant,0,0,0.0,,0,0,0,2
P0026359,variant,4,0,0.0,,3,36,0,1114
P0026360,variant,0,0,0.0,,0,0,0,0
P0026361,variant,0,0,0.0,,0,2,0,0
P0026362,control,5,0,0.0,,1,33,0,1276
P0026363,variant,0,0,0.0,,0,0,0,1
P0026364,control,0,0,0.0,,0,0,0,1
P0026365,control,0,0,0.0,,0,2,0,1
P0026366,control,0,0,0.0,,0,0,0,0
P0026367,control,0,0,0.0,,0,0,0,0
P0026368,control,3,0,0.0,,3,23,0,687
P0026369,control,0,0,0.0,,0,0,0,1
P0026370,control,0,0,0.0,,0,5,0,1
P0026371,control,0,0,0.0,,0,0,0,0
P0026372,control,1,0,0.0,,0,8,0,277
P0026373,control,0,0,0.0,,0,0,0,0
P0026374,variant,0,0,0.0,,0,2,0,0
P0026375,control,0,0,0.0,,0,1,0,2
P0026376,control,0,0,0.0,,0,3,0,4
P0026377,control,2,0,0.0,,0,13,0,512
P0026378,variant,41,1,0.0244,2026-06-08,16,158,4,9182
P0026379,variant,7,0,0.0,,4,38,0,1809
P0026380,variant,0,0,0.0,,0,3,0,2
P0026381,control,0,0,0.0,,0,1,0,0
P0026382,variant,0,0,0.0,,0,0,0,0
P0026383,variant,1,0,0.0,,1,6,0,252
P0026384,variant,0,0,0.0,,0,0,0,0
P0026385,control,0,0,0.0,,0,0,0,1
P0026386,control,0,0,0.0,,0,0,0,0
P0026387,control,0,0,0.0,,0,0,0,0
P0026388,variant,0,0,0.0,,0,0,0,1
P0026389,variant,0,0,0.0,,0,0,0,1
P0026390,control,1,0,0.0,,0,7,0,256
P0026391,variant,1,0,0.0,,0,3,0,250
P0026392,control,0,0,0.0,,0,2,0,5
P0026393,control,0,0,0.0,,0,1,0,0
P0026394,variant,3,0,0.0,,1,11,0,734
P0026395,variant,0,0,0.0,,0,1,0,2
P0026396,variant,2,0,0.0,,1,10,0,454
P0026397,variant,1,0,0.0,,1,8,0,248
P0026398,control,0,0,0.0,,0,0,0,1
P0026399,variant,1,0,0.0,2026-04-03,1,10,0,231
P0026400,variant,0,0,0.0,,0,1,0,2
P0026401,variant,0,0,0.0,,0,2,0,1
P0026402,variant,0,0,0.0,,0,0,0,0
P0026403,control,0,0,0.0,,0,3,0,0
P0026404,variant,0,0,0.0,,0,1,0,1
P0026405,variant,0,0,0.0,,0,0,0,1
P0026406,control,3,0,0.0,,0,19,0,810
P0026407,control,2,0,0.0,,1,9,0,419
P0026408,control,4,0,0.0,,1,21,0,986
P0026409,control,17,1,0.0588,2026-04-08,8,62,2,4473
P0026410,control,0,0,0.0,,0,0,0,0
P0026411,variant,0,0,0.0,,0,0,0,0
P0026412,variant,0,0,0.0,,0,0,0,0
P0026413,variant,0,0,0.0,,0,1,0,0
P0026414,control,0,0,0.0,,0,0,0,2
P0026415,variant,11,0,0.0,2026-05-23,3,50,0,2608
P0026416,variant,0,0,0.0,,0,0,0,1
P0026417,variant,4,0,0.0,2026-04-21,3,26,0,958
P0026418,variant,5,0,0.0,,2,26,0,1215
P0026419,control,2,0,0.0,,0,6,0,446
P0026420,variant,0,0,0.0,,0,2,0,5
P0026421,variant,0,0,0.0,,0,1,0,2
P0026422,variant,0,0,0.0,,0,0,0,0
P0026423,variant,0,0,0.0,,0,0,0,0
P0026424,control,0,0,0.0,,0,1,0,0
P0026425,variant,4,0,0.0,,3,45,0,978
P0026426,control,1,0,0.0,,1,4,0,289
P0026427,variant,2,0,0.0,,0,4,0,473
P0026428,variant,3,0,0.0,,0,33,0,819
P0026429,control,0,0,0.0,,0,0,0,0
P0026430,variant,4,0,0.0,,3,24,0,996
P0026431,variant,0,0,0.0,,0,0,0,0
P0026432,control,0,0,0.0,,0,2,0,0
P0026433,variant,1,0,0.0,,1,8,0,174
P0026434,variant,42,0,0.0,2026-03-26,17,165,3,9310
P0026435,control,0,0,0.0,,0,0,0,1
P0026436,variant,0,0,0.0,,0,0,0,1
P0026437,control,0,0,0.0,,0,0,0,0
P0026438,variant,0,0,0.0,,0,1,0,1
P0026439,control,0,0,0.0,,0,0,0,0
P0026440,control,4,0,0.0,2026-03-27,1,42,0,948
P0026441,variant,0,0,0.0,,0,1,0,2
P0026442,variant,1,0,0.0,,0,6,0,241
P0026443,control,0,0,0.0,,0,0,0,0
P0026444,control,0,0,0.0,,0,0,0,0
P0026445,control,2,0,0.0,,1,15,0,491
P0026446,control,0,0,0.0,,0,1,0,1
P0026447,variant,0,0,0.0,,0,0,0,1
P0026448,variant,0,0,0.0,,0,3,0,1
P0026449,control,0,0,0.0,,0,0,0,2
P0026450,variant,0,0,0.0,,0,0,0,1
P0026451,control,0,0,0.0,,0,1,0,1
P0026452,variant,0,0,0.0,,0,1,0,0
P0026453,control,0,0,0.0,,0,0,0,1
P0026454,variant,4,0,0.0,,2,26,0,959
P0026455,control,0,0,0.0,,0,0,0,0
P0026456,variant,2,0,0.0,,2,5,0,496
P0026457,variant,0,0,0.0,,0,0,0,1
P0026458,control,0,0,0.0,,0,0,0,0
P0026459,variant,0,0,0.0,,0,1,0,1
P0026460,control,0,0,0.0,,0,0,0,1
P0026461,control,0,0,0.0,,0,1,0,0
P0026462,variant,13,0,0.0,,3,77,1,3291
P0026463,variant,0,0,0.0,,0,1,0,0
P0026464,variant,0,0,0.0,,0,2,0,5
P0026465,control,0,0,0.0,,0,4,0,2
P0026466,control,8,0,0.0,,4,41,0,1747
P0026467,variant,4,0,0.0,,2,29,0,1021
P0026468,control,34,0,0.0,2026-06-27,15,159,2,8011
P0026469,control,2,0,0.0,,1,14,0,527
P0026470,variant,0,0,0.0,,0,0,0,0
P0026471,control,8,1,0.125,2026-05-28,1,42,1,1993
P0026472,control,6,0,0.0,,5,40,0,1593
P0026473,control,0,0,0.0,,0,4,0,1
P0026474,control,0,0,0.0,,0,0,0,2
P0026475,variant,0,0,0.0,,0,1,0,1
P0026476,control,0,0,0.0,,0,0,0,0
P0026477,variant,0,0,0.0,,0,1,0,0
P0026478,control,1,0,0.0,,0,6,0,289
P0026479,variant,0,0,0.0,,0,0,0,0
P0026480,control,1,1,1.0,2026-07-05,1,2,1,312
P0026481,variant,0,0,0.0,,0,0,0,0
P0026482,variant,8,0,0.0,,6,52,0,1914
P0026483,variant,2,0,0.0,,2,11,0,525
P0026484,variant,0,0,0.0,,0,0,0,0
P0026485,variant,0,0,0.0,,0,0,0,2
P0026486,control,0,0,0.0,,0,5,0,2
P0026487,control,0,0,0.0,,0,0,0,0
P0026488,control,3,0,0.0,,2,18,0,621
P0026489,variant,6,0,0.0,,2,34,0,1503
P0026490,control,3,0,0.0,,2,11,0,822
P0026491,variant,0,0,0.0,,0,1,0,0
P0026492,control,0,0,0.0,,0,0,0,1
P0026493,variant,1,0,0.0,,0,10,0,323
P0026494,control,0,0,0.0,,0,2,0,0
P0026495,variant,1,0,0.0,,1,8,0,193
P0026496,variant,1,0,0.0,,0,6,0,208
P0026497,control,0,0,0.0,,0,0,0,0
P0026498,control,0,0,0.0,,0,1,0,4
P0026499,variant,0,0,0.0,,0,4,0,4
P0026500,control,0,0,0.0,,0,0,0,1
P0026501,control,0,0,0.0,,0,0,0,0
P0026502,control,0,0,0.0,,0,0,0,0
P0026503,variant,31,0,0.0,2026-06-14,14,115,2,8289
P0026504,variant,0,0,0.0,,0,0,0,0
P0026505,variant,0,0,0.0,,0,0,0,1
P0026506,variant,0,0,0.0,,0,0,0,2
P0026507,variant,0,0,0.0,,0,0,0,1
P0026508,variant,0,0,0.0,,0,0,0,2
P0026509,control,1,0,0.0,,0,11,0,240
P0026510,control,1,0,0.0,,0,5,0,274
P0026511,variant,6,2,0.3333,2026-06-28,2,46,2,1473
P0026512,control,0,0,0.0,,0,0,0,0
P0026513,control,0,0,0.0,,0,0,0,0
P0026514,control,1,0,0.0,,0,12,0,280
P0026515,control,0,0,0.0,,0,1,0,2
P0026516,control,0,0,0.0,,0,0,0,1
P0026517,control,5,0,0.0,2026-04-10,2,28,0,1224
P0026518,variant,0,0,0.0,,0,1,0,1
P0026519,control,4,0,0.0,,1,20,0,1016
P0026520,variant,0,0,0.0,,0,0,0,0
P0026521,variant,0,0,0.0,,0,0,0,0
P0026522,control,1,0,0.0,,1,5,0,253
P0026523,variant,0,0,0.0,,0,1,0,1
P0026524,control,0,0,0.0,,0,0,0,2
P0026525,control,2,0,0.0,,1,17,0,606
P0026526,control,0,0,0.0,,0,2,0,1
P0026527,control,0,0,0.0,,0,0,0,1
P0026528,control,1,0,0.0,,1,5,0,274
P0026529,variant,9,1,0.1111,2026-04-14,8,35,1,2207
P0026530,control,0,0,0.0,,0,18,0,4
P0026531,variant,0,0,0.0,,0,3,0,4
P0026532,variant,2,0,0.0,,0,8,0,487
P0026533,control,0,0,0.0,,0,0,0,0
P0026534,control,1,0,0.0,,0,6,0,313
P0026535,control,0,0,0.0,,0,3,0,0
P0026536,control,1,0,0.0,,0,8,0,230
P0026537,variant,0,0,0.0,,0,0,0,0
P0026538,control,0,0,0.0,,0,0,0,0
P0026539,control,0,0,0.0,,0,0,0,0
P0026540,control,4,0,0.0,,2,17,0,1021
P0026541,control,15,0,0.0,,4,79,1,4042
P0026542,control,0,0,0.0,,0,1,0,1
P0026543,variant,2,0,0.0,,1,11,0,498
P0026544,variant,3,0,0.0,,1,10,0,730
P0026545,variant,0,0,0.0,,0,2,0,0
P0026546,control,1,0,0.0,,1,4,0,248
P0026547,variant,2,0,0.0,,1,15,0,434
P0026548,variant,0,0,0.0,,0,0,0,1
P0026549,control,0,0,0.0,,0,0,0,0
P0026550,control,1,0,0.0,,0,3,0,223
P0026551,variant,5,0,0.0,,2,34,0,1366
P0026552,control,0,0,0.0,,0,4,0,3
P0026553,control,0,0,0.0,,0,0,0,1
P0026554,variant,0,0,0.0,,0,0,0,2
P0026555,control,3,0,0.0,2026-06-05,1,13,0,675
P0026556,variant,0,0,0.0,,0,0,0,0
P0026557,variant,6,1,0.1667,2026-06-24,3,26,1,1476
P0026558,variant,2,0,0.0,,2,11,0,520
P0026559,control,0,0,0.0,,0,0,0,1
P0026560,variant,0,0,0.0,,0,0,0,1
P0026561,variant,1,0,0.0,,1,3,0,279
P0026562,variant,0,0,0.0,,0,0,0,0
P0026563,control,3,0,0.0,,2,12,0,764
P0026564,variant,0,0,0.0,,0,3,0,1
P0026565,control,3,0,0.0,,3,11,0,770
P0026566,control,0,0,0.0,,0,0,0,0
P0026567,control,0,0,0.0,,0,0,0,1
P0026568,control,0,0,0.0,,0,4,0,5
P0026569,control,0,0,0.0,,0,0,0,1
P0026570,control,1,0,0.0,,1,5,0,245
P0026571,control,0,0,0.0,,0,0,0,0
P0026572,control,0,0,0.0,,0,0,0,0
P0026573,variant,61,1,0.0164,2026-03-18,28,241,5,14002
P0026574,variant,2,0,0.0,,0,11,0,449
P0026575,variant,1,0,0.0,,1,3,0,275
P0026576,variant,1,0,0.0,,0,7,0,212
P0026577,control,0,0,0.0,,0,0,0,0
P0026578,control,1,1,1.0,2026-04-16,1,2,1,291
P0026579,control,0,0,0.0,,0,1,0,0
P0026580,control,0,0,0.0,,0,1,0,0
P0026581,control,0,0,0.0,,0,1,0,0
P0026582,control,1,0,0.0,,1,3,0,296
P0026583,variant,7,0,0.0,,2,40,0,1706
P0026584,variant,0,0,0.0,,0,3,0,1
P0026585,control,0,0,0.0,,0,0,0,0
P0026586,control,0,0,0.0,,0,0,0,1
P0026587,variant,2,0,0.0,,0,5,0,497
P0026588,control,1,0,0.0,,0,4,0,227
P0026589,control,0,0,0.0,,0,0,0,0
P0026590,variant,42,3,0.0714,2026-05-26,17,179,6,10903
P0026591,control,0,0,0.0,,0,1,0,0
P0026592,control,0,0,0.0,,0,2,0,2
P0026593,variant,0,0,0.0,,0,0,0,1
P0026594,variant,2,0,0.0,2026-04-01,1,8,0,540
P0026595,variant,0,0,0.0,,0,0,0,0
P0026596,control,1,0,0.0,,1,6,0,324
P0026597,control,0,0,0.0,,0,2,0,2
P0026598,variant,1,0,0.0,,1,6,0,187
P0026599,control,0,0,0.0,,0,0,0,0
P0026600,control,2,0,0.0,,2,15,0,504
P0026601,variant,2,0,0.0,,1,8,0,489
P0026602,variant,0,0,0.0,,0,1,0,1
P0026603,control,0,0,0.0,,0,0,0,0
P0026604,control,0,0,0.0,,0,0,0,0
P0026605,control,0,0,0.0,,0,2,0,1
P0026606,control,8,0,0.0,,2,48,0,1975
P0026607,variant,0,0,0.0,,0,0,0,2
P0026608,control,0,0,0.0,,0,1,0,0
P0026609,variant,0,0,0.0,,0,2,0,0
