player_id,install_date,platform,country,acquisition_channel,is_payer,total_iap_usd,last_active_date,days_active,total_sessions,total_playtime_min,ab_group,total_matches_played,total_wins,win_rate,currency_earned_total,currency_spent_total,gems_earned_total,gems_spent_total,characters_owned,promoted_characters,legendary_count
P0023636,2026-03-19,Android,BR,Organic,False,0.0,2026-03-29,2,4,12.9,variant,7,3,0.4286,336,236,1,0,3,0,0
P0023637,2026-05-09,Android,IN,Organic,False,0.0,2026-05-09,1,6,12.0,control,7,3,0.4286,389,155,4,0,3,0,0
P0023638,2026-07-07,iOS,GB,Organic,False,0.0,2026-07-07,1,2,4.06,variant,5,4,0.8,240,118,2,0,3,0,0
P0023639,2026-07-05,iOS,GB,Organic,False,0.0,2026-07-08,3,16,182.16,control,34,13,0.3824,1272,513,6,1,3,0,0
P0023640,2026-05-10,iOS,PH,Meta Ads,False,0.0,2026-07-05,21,95,944.85,variant,233,122,0.5236,8868,5210,42,423,6,0,0
P0023641,2026-05-11,Android,IN,Google UAC,False,0.0,2026-05-22,4,8,62.22,variant,15,4,0.2667,582,380,5,279,3,0,0
P0023642,2026-07-03,Android,FR,Google UAC,False,0.0,2026-07-03,1,3,7.99,control,12,7,0.5833,495,255,3,0,3,0,0
P0023643,2026-05-04,iOS,CA,Cross-promo,False,0.0,2026-06-24,9,21,115.19,variant,39,6,0.1538,1569,938,20,6,3,0,0
P0023644,2026-05-17,Android,US,Meta Ads,False,0.0,2026-05-17,1,2,5.19,variant,6,3,0.5,223,189,2,0,3,0,0
P0023645,2026-05-02,iOS,GB,Influencer,False,0.0,2026-06-14,6,21,155.51,variant,39,20,0.5128,2007,977,12,1,3,0,0
P0023646,2026-04-04,Android,GB,Google UAC,False,0.0,2026-05-16,4,8,39.28,control,15,7,0.4667,661,331,7,0,3,0,0
P0023647,2026-05-08,Android,DE,Google UAC,False,0.0,2026-06-13,6,18,102.57,variant,28,13,0.4643,1350,720,8,1,3,0,0
P0023648,2026-06-18,Android,CA,Organic,False,0.0,2026-06-30,4,10,48.25,variant,14,5,0.3571,702,495,4,171,3,0,0
P0023649,2026-04-25,Android,IN,Meta Ads,True,55.61,2026-06-27,19,60,504.75,variant,158,108,0.6835,6773,7997,4701,6301,9,0,0
P0023650,2026-05-18,Android,GB,Organic,False,0.0,2026-06-23,12,29,190.63,variant,62,25,0.4032,2694,1439,18,257,4,0,0
P0023651,2026-05-08,Android,US,Meta Ads,True,43.83,2026-07-06,21,70,495.45,control,173,114,0.659,7381,8240,3607,6601,10,0,0
P0023652,2026-04-27,iOS,IN,Google UAC,False,0.0,2026-06-09,5,11,60.06,control,27,4,0.1481,737,271,4,2,3,0,0
P0023653,2026-05-29,Android,US,Google UAC,False,0.0,2026-05-30,2,5,18.78,control,12,2,0.1667,301,156,3,0,3,0,0
P0023654,2026-06-27,iOS,FR,Organic,False,0.0,2026-07-07,6,19,65.78,variant,44,18,0.4091,1828,865,10,1,3,0,0
P0023655,2026-06-24,iOS,US,Meta Ads,False,0.0,2026-06-24,1,3,6.0,control,6,0,0.0,215,134,2,0,3,0,0
P0023656,2026-07-03,Android,BR,Meta Ads,False,0.0,2026-07-07,4,23,193.21,control,56,39,0.6964,2618,1412,8,234,3,0,0
P0023657,2026-06-24,iOS,FR,Meta Ads,False,0.0,2026-07-07,9,53,493.95,variant,142,112,0.7887,6415,3543,25,244,5,0,0
P0023658,2026-03-15,iOS,US,Google UAC,False,0.0,2026-03-15,1,2,10.04,variant,5,3,0.6,133,31,2,1,3,0,0
P0023659,2026-04-07,Android,CA,Apple Search Ads,False,0.0,2026-05-02,9,19,121.94,variant,31,25,0.8065,1714,897,18,283,3,0,0
P0023660,2026-06-23,Android,NG,Organic,False,0.0,2026-06-30,3,8,37.25,control,23,3,0.1304,577,473,3,276,3,0,0
P0023661,2026-04-29,iOS,GB,Google UAC,False,0.0,2026-06-12,9,23,161.78,control,52,35,0.6731,2451,1512,20,257,3,0,0
P0023662,2026-06-16,Android,AU,Apple Search Ads,False,0.0,2026-07-02,5,19,98.53,control,38,17,0.4474,1723,808,12,2,3,0,0
P0023663,2026-03-25,iOS,NG,TikTok Ads,False,0.0,2026-03-25,1,2,4.0,control,5,1,0.2,182,58,0,0,3,0,0
P0023664,2026-06-20,iOS,US,Google UAC,False,0.0,2026-07-07,14,86,702.2,control,244,96,0.3934,8419,5200,29,866,7,0,0
P0023665,2026-05-24,Android,IN,Meta Ads,True,4.81,2026-07-07,18,111,961.02,variant,287,115,0.4007,10263,6468,480,1839,9,0,1
P0023666,2026-04-10,Android,US,Google UAC,False,0.0,2026-04-20,3,4,15.6,variant,6,3,0.5,375,193,2,0,3,0,0
P0023667,2026-03-22,iOS,US,Cross-promo,False,0.0,2026-03-22,1,3,6.0,variant,5,3,0.6,236,69,5,0,3,0,0
P0023668,2026-06-03,Android,CA,Organic,False,0.0,2026-06-28,6,16,139.81,variant,30,7,0.2333,1288,807,14,510,3,0,0
P0023669,2026-04-11,Android,Other,TikTok Ads,False,0.0,2026-04-13,3,6,33.2,control,8,4,0.5,437,168,7,2,3,0,0
P0023670,2026-05-10,Android,US,Google UAC,False,0.0,2026-07-07,10,28,158.69,control,45,31,0.6889,2683,1301,29,2,3,0,0
P0023671,2026-04-26,Android,US,Organic,False,0.0,2026-07-08,7,26,130.28,control,61,54,0.8852,3053,1729,15,3,3,0,0
P0023672,2026-03-14,iOS,PH,Google UAC,False,0.0,2026-05-04,8,27,141.93,variant,66,29,0.4394,2683,1677,12,533,4,0,0
P0023673,2026-04-06,iOS,MX,Meta Ads,False,0.0,2026-04-06,1,4,8.0,control,7,2,0.2857,286,303,0,233,3,0,0
P0023674,2026-06-29,Android,IN,Meta Ads,False,0.0,2026-07-06,5,21,132.38,control,42,31,0.7381,2046,1349,10,3,3,0,0
P0023675,2026-04-07,iOS,GB,Meta Ads,False,0.0,2026-06-12,11,43,295.31,variant,84,8,0.0952,3143,2083,15,630,4,0,0
P0023676,2026-03-29,Android,GB,Organic,False,0.0,2026-07-07,22,104,871.28,control,268,190,0.709,10915,7270,54,2505,9,0,0
P0023677,2026-05-08,Android,FR,Organic,False,0.0,2026-06-30,7,12,100.95,control,24,7,0.2917,1012,490,14,3,3,0,0
P0023678,2026-04-23,iOS,MX,Meta Ads,False,0.0,2026-04-25,2,4,15.02,variant,6,1,0.1667,301,238,1,0,3,0,0
P0023679,2026-06-04,iOS,US,Apple Search Ads,False,0.0,2026-06-04,1,2,9.72,variant,5,2,0.4,188,142,0,0,3,0,0
P0023680,2026-06-12,Android,PH,Meta Ads,False,0.0,2026-06-12,1,1,5.87,variant,1,0,0.0,55,43,1,1,3,0,0
P0023681,2026-04-04,Android,PH,Google UAC,False,0.0,2026-07-05,25,132,1236.38,variant,349,185,0.5301,13527,9019,67,1753,9,0,0
P0023682,2026-04-21,Android,BR,Google UAC,False,0.0,2026-04-21,1,2,4.8,variant,5,2,0.4,123,65,0,0,3,0,0
P0023683,2026-04-03,Android,DE,Cross-promo,False,0.0,2026-04-03,1,2,8.18,control,8,4,0.5,228,104,2,0,3,0,0
P0023684,2026-05-19,iOS,US,Google UAC,False,0.0,2026-07-04,11,37,207.82,control,65,50,0.7692,3780,2390,25,266,4,0,0
P0023685,2026-04-01,Android,CA,Google UAC,False,0.0,2026-06-27,27,126,1051.03,variant,321,165,0.514,11891,6326,54,1374,8,0,0
P0023686,2026-05-16,iOS,CA,Google UAC,False,0.0,2026-07-07,19,113,873.84,control,318,187,0.5881,12333,7493,54,1496,8,0,0
P0023687,2026-05-19,iOS,Other,Google UAC,False,0.0,2026-05-20,2,6,33.0,control,7,2,0.2857,356,155,4,0,3,0,0
P0023688,2026-03-29,Android,Other,Google UAC,False,0.0,2026-06-04,6,18,104.89,variant,28,10,0.3571,1205,390,8,4,3,0,0
P0023689,2026-04-01,Android,FR,Organic,False,0.0,2026-05-07,8,17,123.3,control,26,8,0.3077,1212,702,12,249,3,0,0
P0023690,2026-06-12,iOS,AU,Apple Search Ads,False,0.0,2026-06-16,3,6,30.76,variant,5,3,0.6,399,407,6,335,3,0,0
P0023691,2026-05-23,iOS,BR,Meta Ads,False,0.0,2026-06-17,7,27,210.8,variant,47,19,0.4043,1970,1292,20,240,3,0,0
P0023692,2026-03-19,Android,US,TikTok Ads,False,0.0,2026-06-08,9,22,115.45,variant,45,28,0.6222,1858,1202,17,266,3,0,0
P0023693,2026-03-20,iOS,GB,Organic,False,0.0,2026-05-27,10,30,172.02,variant,43,29,0.6744,2377,1509,14,456,4,0,1
P0023694,2026-05-28,Android,MX,Apple Search Ads,False,0.0,2026-07-01,7,18,103.35,variant,28,16,0.5714,1478,971,21,277,3,0,0
P0023695,2026-06-09,iOS,US,Meta Ads,False,0.0,2026-07-01,3,11,61.79,control,23,15,0.6522,899,541,7,206,3,0,0
P0023696,2026-05-09,Android,US,Organic,False,0.0,2026-05-09,1,1,6.98,control,4,0,0.0,102,40,0,0,3,0,0
P0023697,2026-05-24,iOS,MX,Apple Search Ads,False,0.0,2026-07-07,22,98,906.55,variant,247,107,0.4332,9102,4847,52,483,6,0,0
P0023698,2026-05-07,iOS,FR,Meta Ads,False,0.0,2026-07-08,8,16,92.26,variant,36,28,0.7778,1736,1020,15,3,3,0,0
P0023699,2026-05-03,iOS,MX,Meta Ads,False,0.0,2026-06-11,6,11,59.53,control,21,9,0.4286,934,650,16,221,3,0,0
P0023700,2026-06-05,iOS,NG,Organic,False,0.0,2026-06-25,5,13,67.48,control,22,2,0.0909,1056,803,6,554,3,0,0
P0023701,2026-05-08,iOS,MX,TikTok Ads,False,0.0,2026-06-09,9,28,178.97,variant,50,25,0.5,2321,1704,18,435,3,0,0
P0023702,2026-03-25,Android,BR,Google UAC,False,0.0,2026-03-26,2,3,6.26,variant,7,2,0.2857,298,112,2,0,3,0,0
P0023703,2026-04-15,Android,CA,TikTok Ads,False,0.0,2026-07-01,19,103,1101.92,variant,261,114,0.4368,10563,6684,49,1477,7,0,0
P0023704,2026-04-01,iOS,FR,Google UAC,False,0.0,2026-04-01,1,1,2.85,variant,3,1,0.3333,116,87,1,0,3,0,0
P0023705,2026-07-02,iOS,US,Meta Ads,False,0.0,2026-07-02,1,2,6.55,control,4,0,0.0,129,95,1,1,3,0,0
P0023706,2026-06-27,iOS,PH,Google UAC,False,0.0,2026-07-07,5,11,63.9,control,23,6,0.2609,862,753,9,566,3,0,0
P0023707,2026-04-25,Android,FR,Meta Ads,False,0.0,2026-04-25,1,1,4.8,control,2,1,0.5,95,53,0,0,3,0,0
P0023708,2026-04-26,Android,US,Organic,False,0.0,2026-04-26,1,2,16.68,control,4,1,0.25,173,92,3,0,3,0,0
P0023709,2026-05-10,iOS,DE,Cross-promo,False,0.0,2026-05-10,1,1,2.0,control,4,1,0.25,129,65,0,0,3,0,0
P0023710,2026-06-06,iOS,US,Organic,False,0.0,2026-06-07,2,7,19.79,variant,5,3,0.6,377,218,2,0,3,0,0
P0023711,2026-03-15,Android,US,Organic,False,0.0,2026-03-15,1,3,7.56,control,5,0,0.0,256,225,2,1,3,0,0
P0023712,2026-06-17,iOS,Other,Google UAC,False,0.0,2026-06-17,1,2,13.18,variant,3,2,0.6667,181,100,0,0,3,0,0
P0023713,2026-04-16,Android,IN,Organic,False,0.0,2026-07-08,25,85,780.21,variant,219,142,0.6484,8550,8277,62,5347,10,0,0
P0023714,2026-04-20,iOS,MX,Google UAC,False,0.0,2026-04-20,1,1,3.78,variant,5,0,0.0,89,28,1,0,3,0,0
P0023715,2026-03-29,Android,DE,Meta Ads,False,0.0,2026-03-29,1,3,15.53,variant,4,1,0.25,209,95,0,0,3,0,0
P0023716,2026-04-27,Android,US,Organic,False,0.0,2026-04-27,1,2,14.39,control,3,0,0.0,92,61,1,0,3,0,0
P0023717,2026-06-21,Android,US,Meta Ads,False,0.0,2026-06-24,3,11,81.04,variant,20,9,0.45,810,379,10,1,3,0,0
P0023718,2026-05-28,Android,IN,Google UAC,False,0.0,2026-05-28,1,2,7.54,variant,5,0,0.0,170,147,0,0,3,0,0
P0023719,2026-06-07,iOS,IN,Organic,False,0.0,2026-06-07,1,2,10.68,variant,4,2,0.5,116,64,2,0,3,0,0
P0023720,2026-03-16,Android,Other,Meta Ads,False,0.0,2026-06-25,9,30,184.52,variant,60,38,0.6333,3128,2018,23,416,4,0,0
P0023721,2026-05-09,iOS,US,Google UAC,False,0.0,2026-06-16,5,9,45.58,control,16,11,0.6875,759,463,12,222,3,0,0
P0023722,2026-05-02,iOS,MX,Google UAC,False,0.0,2026-05-02,1,3,16.04,variant,7,3,0.4286,280,84,2,0,3,0,0
P0023723,2026-07-03,iOS,US,Google UAC,False,0.0,2026-07-08,4,9,47.2,control,19,9,0.4737,607,287,2,0,3,0,0
P0023724,2026-06-18,Android,PH,Organic,False,0.0,2026-07-03,6,35,296.3,control,82,48,0.5854,3176,2071,15,206,4,0,0
P0023725,2026-04-18,iOS,AU,Meta Ads,False,0.0,2026-04-18,1,1,2.85,variant,4,0,0.0,110,53,2,0,3,0,0
P0023726,2026-03-11,iOS,US,Meta Ads,True,128.54,2026-07-07,38,174,1325.22,control,418,280,0.6699,17835,20475,10180,17536,23,1,1
P0023727,2026-04-10,iOS,US,Organic,False,0.0,2026-04-10,1,2,5.35,control,4,2,0.5,157,63,1,0,3,0,0
P0023728,2026-04-05,iOS,NG,Organic,False,0.0,2026-04-08,2,3,13.92,variant,6,3,0.5,230,86,3,0,3,0,0
P0023729,2026-05-22,Android,US,TikTok Ads,False,0.0,2026-05-22,1,1,9.18,control,1,1,1.0,67,33,2,0,3,0,0
P0023730,2026-03-18,iOS,CA,Organic,False,0.0,2026-05-25,11,34,209.14,variant,79,29,0.3671,2992,1893,16,470,4,0,0
P0023731,2026-07-04,iOS,BR,TikTok Ads,False,0.0,2026-07-04,1,1,3.64,variant,4,1,0.25,123,62,1,0,3,0,0
P0023732,2026-06-28,Android,BR,Cross-promo,False,0.0,2026-07-05,3,3,16.95,variant,6,4,0.6667,266,342,2,261,3,0,0
P0023733,2026-05-30,Android,BR,Organic,False,0.0,2026-05-30,1,3,12.01,control,5,2,0.4,272,105,3,0,3,0,0
P0023734,2026-05-01,Android,BR,Google UAC,False,0.0,2026-05-01,1,1,3.75,control,4,2,0.5,99,71,1,0,3,0,0
P0023735,2026-06-10,Android,CA,Organic,False,0.0,2026-06-10,1,2,9.89,variant,4,2,0.5,166,121,1,1,3,0,0
P0023736,2026-06-19,iOS,IN,TikTok Ads,False,0.0,2026-07-05,9,29,182.54,variant,59,19,0.322,2087,1151,17,218,3,0,0
P0023737,2026-06-09,iOS,DE,Apple Search Ads,False,0.0,2026-06-25,5,20,191.2,variant,49,28,0.5714,2143,1218,14,2,3,0,0
P0023738,2026-04-19,iOS,GB,Google UAC,False,0.0,2026-07-04,24,166,1297.72,control,427,252,0.5902,17026,9432,55,772,9,0,0
P0023739,2026-04-17,iOS,GB,Google UAC,False,0.0,2026-07-06,5,11,62.52,control,21,11,0.5238,986,607,12,269,3,0,0
P0023740,2026-04-27,Android,GB,Google UAC,True,173.49,2026-07-08,29,155,1575.58,variant,454,262,0.5771,17286,27730,14907,24453,32,3,2
P0023741,2026-05-09,Android,AU,Apple Search Ads,False,0.0,2026-07-08,23,93,831.69,control,246,149,0.6057,9415,5135,35,1767,8,0,0
P0023742,2026-05-09,Android,AU,TikTok Ads,False,0.0,2026-05-09,1,3,13.08,variant,7,2,0.2857,307,178,2,1,3,0,0
P0023743,2026-03-23,iOS,US,Google UAC,False,0.0,2026-03-23,1,3,13.96,control,5,2,0.4,229,75,2,1,3,0,0
P0023744,2026-04-27,iOS,Other,TikTok Ads,False,0.0,2026-06-15,5,12,70.9,variant,24,14,0.5833,1292,665,9,1,3,0,0
P0023745,2026-04-20,Android,GB,Organic,False,0.0,2026-07-08,19,104,837.76,control,275,140,0.5091,11054,5939,49,272,7,0,0
P0023746,2026-03-17,iOS,MX,Organic,False,0.0,2026-05-19,7,13,86.24,control,28,14,0.5,1431,666,9,0,3,0,0
P0023747,2026-05-08,Android,DE,Meta Ads,False,0.0,2026-07-08,6,13,92.97,variant,25,11,0.44,995,282,11,2,3,0,0
P0023748,2026-04-11,iOS,Other,Meta Ads,False,0.0,2026-04-11,1,1,4.63,variant,3,0,0.0,70,27,0,0,3,0,0
P0023749,2026-06-11,Android,DE,Organic,False,0.0,2026-06-11,1,5,17.49,control,12,6,0.5,555,294,2,2,3,0,0
P0023750,2026-04-08,Android,US,Meta Ads,False,0.0,2026-05-14,7,19,105.87,variant,38,20,0.5263,1503,816,10,241,3,0,0
P0023751,2026-05-07,iOS,US,Organic,False,0.0,2026-07-02,6,15,98.63,variant,31,18,0.5806,1229,252,15,2,3,0,0
P0023752,2026-05-28,iOS,BR,Apple Search Ads,False,0.0,2026-07-04,7,14,82.07,control,18,9,0.5,933,442,7,2,3,0,0
P0023753,2026-04-20,Android,PH,Influencer,False,0.0,2026-07-07,23,131,1009.17,variant,325,132,0.4062,11838,8114,47,2772,9,0,0
P0023754,2026-06-12,iOS,IN,Meta Ads,False,0.0,2026-07-04,9,31,259.27,control,100,48,0.48,3437,2082,23,830,4,0,0
P0023755,2026-05-31,Android,GB,Apple Search Ads,False,0.0,2026-06-30,5,14,66.54,variant,32,23,0.7188,1541,1044,6,4,3,0,0
P0023756,2026-03-22,Android,GB,TikTok Ads,False,0.0,2026-06-19,6,17,109.6,control,22,13,0.5909,1144,796,14,433,3,0,0
P0023757,2026-05-09,Android,MX,Google UAC,False,0.0,2026-07-01,4,7,61.33,variant,24,18,0.75,1080,641,9,274,3,0,0
P0023758,2026-03-20,Android,MX,Google UAC,False,0.0,2026-03-30,4,15,94.25,control,24,12,0.5,1212,448,14,1,3,0,0
P0023759,2026-05-14,iOS,GB,Organic,False,0.0,2026-05-15,2,4,18.51,control,7,1,0.1429,285,100,0,0,3,0,0
P0023760,2026-04-06,Android,US,Influencer,False,0.0,2026-04-07,2,6,31.89,control,8,3,0.375,462,129,5,0,3,0,0
P0023761,2026-07-06,Android,US,Meta Ads,False,0.0,2026-07-08,3,17,89.17,variant,30,11,0.3667,1138,646,10,2,3,0,0
P0023762,2026-06-08,iOS,PH,Organic,False,0.0,2026-07-03,5,12,71.81,variant,16,9,0.5625,771,311,12,0,3,0,0
P0023763,2026-06-02,iOS,PH,TikTok Ads,False,0.0,2026-06-02,1,3,13.37,control,5,1,0.2,234,117,1,0,3,0,0
P0023764,2026-03-13,Android,BR,Organic,False,0.0,2026-03-13,1,3,6.0,control,7,2,0.2857,246,233,1,0,3,0,0
P0023765,2026-04-09,Android,IN,Google UAC,False,0.0,2026-04-12,2,3,13.64,control,7,2,0.2857,239,90,2,1,3,0,0
P0023766,2026-06-23,iOS,CA,Meta Ads,False,0.0,2026-06-23,1,1,4.61,variant,5,0,0.0,84,60,0,0,3,0,0
P0023767,2026-04-08,Android,US,Influencer,True,516.44,2026-07-08,53,414,4433.36,control,1240,855,0.6895,49040,64206,46092,59279,74,9,4
P0023768,2026-06-14,Android,GB,TikTok Ads,False,0.0,2026-06-14,1,2,4.0,control,6,2,0.3333,202,67,1,1,3,0,0
P0023769,2026-07-05,Android,FR,Organic,False,0.0,2026-07-07,3,3,13.46,control,6,1,0.1667,150,74,3,0,3,0,0
P0023770,2026-07-07,Android,DE,Apple Search Ads,False,0.0,2026-07-08,2,11,95.25,control,33,21,0.6364,1048,654,5,1,3,0,0
P0023771,2026-06-03,Android,IN,TikTok Ads,False,0.0,2026-06-03,1,1,4.09,control,6,3,0.5,172,61,3,0,3,0,0
P0023772,2026-05-15,iOS,Other,Organic,False,0.0,2026-06-29,7,17,85.31,variant,47,27,0.5745,1591,981,13,263,3,0,0
P0023773,2026-06-21,Android,US,Organic,False,0.0,2026-06-26,4,12,72.55,control,21,12,0.5714,1076,945,8,452,3,0,0
P0023774,2026-07-01,Android,IN,Google UAC,False,0.0,2026-07-07,5,19,150.18,control,40,22,0.55,1784,1998,11,1266,4,0,0
P0023775,2026-04-22,iOS,US,Apple Search Ads,False,0.0,2026-04-22,1,2,7.13,control,3,1,0.3333,154,106,1,1,3,0,0
P0023776,2026-03-30,Android,US,TikTok Ads,False,0.0,2026-03-31,2,4,13.48,variant,8,4,0.5,432,376,2,1,3,0,0
P0023777,2026-07-05,Android,Other,Apple Search Ads,False,0.0,2026-07-08,4,36,442.81,control,107,65,0.6075,4409,2099,15,542,4,0,0
P0023778,2026-04-10,iOS,MX,Meta Ads,False,0.0,2026-07-08,6,17,102.02,control,37,12,0.3243,1227,677,9,1,3,0,0
P0023779,2026-04-19,iOS,CA,Meta Ads,False,0.0,2026-06-14,7,25,185.97,control,47,23,0.4894,2247,900,12,1,3,0,0
P0023780,2026-04-03,iOS,US,Google UAC,False,0.0,2026-04-28,7,12,78.61,variant,20,9,0.45,969,657,3,249,3,0,0
P0023781,2026-04-26,Android,GB,Meta Ads,False,0.0,2026-04-26,1,1,2.0,control,5,3,0.6,165,100,2,0,3,0,0
P0023782,2026-04-08,Android,US,Google UAC,False,0.0,2026-05-03,4,8,51.12,control,13,4,0.3077,635,338,7,0,3,0,0
P0023783,2026-05-30,Android,US,TikTok Ads,False,0.0,2026-05-30,1,1,2.0,control,3,2,0.6667,137,14,0,0,3,0,0
P0023784,2026-03-31,Android,US,Organic,False,0.0,2026-06-24,5,11,63.65,control,16,7,0.4375,901,322,9,2,3,0,0
P0023785,2026-06-06,Android,US,Organic,False,0.0,2026-06-08,2,5,24.02,variant,7,1,0.1429,258,130,5,0,3,0,0
P0023786,2026-05-30,Android,FR,TikTok Ads,False,0.0,2026-07-06,19,125,1151.18,variant,334,189,0.5659,13008,7200,46,962,8,0,0
P0023787,2026-06-25,Android,PH,Organic,False,0.0,2026-06-25,1,5,27.4,control,10,0,0.0,329,142,3,0,3,0,0
P0023788,2026-06-11,Android,BR,Google UAC,False,0.0,2026-06-12,2,4,13.39,variant,4,3,0.75,276,121,4,0,3,0,0
P0023789,2026-05-05,iOS,DE,Google UAC,False,0.0,2026-05-07,2,5,22.73,control,5,1,0.2,294,139,3,1,3,0,0
P0023790,2026-03-24,Android,IN,Apple Search Ads,False,0.0,2026-05-20,5,11,79.26,control,19,2,0.1053,747,405,8,2,3,0,0
P0023791,2026-06-23,iOS,BR,Cross-promo,False,0.0,2026-07-03,4,9,36.04,control,12,1,0.0833,576,302,7,0,3,0,0
P0023792,2026-05-19,iOS,IN,Organic,False,0.0,2026-05-19,1,2,10.82,control,6,2,0.3333,128,248,2,239,3,0,0
P0023793,2026-04-14,iOS,US,Meta Ads,False,0.0,2026-04-16,2,4,26.64,variant,8,4,0.5,398,245,1,0,3,0,0
P0023794,2026-03-29,iOS,US,Google UAC,False,0.0,2026-06-03,8,23,176.78,variant,56,13,0.2321,1642,1037,9,233,3,0,0
P0023795,2026-06-25,Android,GB,Meta Ads,False,0.0,2026-06-30,2,4,10.89,control,4,0,0.0,267,109,6,1,3,0,0
P0023796,2026-03-21,iOS,CA,Cross-promo,False,0.0,2026-03-21,1,1,2.0,variant,2,2,1.0,145,81,2,0,3,0,0
P0023797,2026-04-12,iOS,AU,Google UAC,False,0.0,2026-06-05,10,27,146.43,control,48,14,0.2917,1977,1235,19,214,3,0,0
P0023798,2026-05-04,iOS,GB,Google UAC,False,0.0,2026-05-04,1,2,7.54,variant,4,4,1.0,238,130,3,1,3,0,0
P0023799,2026-05-21,Android,NG,TikTok Ads,False,0.0,2026-06-02,2,5,11.59,control,9,1,0.1111,343,153,3,0,3,0,0
P0023800,2026-05-06,Android,PH,Google UAC,False,0.0,2026-06-20,7,17,77.54,variant,25,15,0.6,1317,987,8,447,4,0,1
P0023801,2026-04-21,iOS,US,Apple Search Ads,False,0.0,2026-04-21,1,4,19.54,variant,9,4,0.4444,423,120,4,0,3,0,0
P0023802,2026-04-26,Android,BR,Organic,False,0.0,2026-04-30,3,5,22.73,control,8,2,0.25,373,197,3,1,3,0,0
P0023803,2026-04-26,Android,MX,Meta Ads,False,0.0,2026-07-06,6,16,128.23,variant,28,13,0.4643,1262,852,6,253,3,0,0
P0023804,2026-04-09,iOS,GB,Apple Search Ads,False,0.0,2026-06-06,9,31,137.25,control,71,18,0.2535,2342,1095,11,1,4,0,0
P0023805,2026-07-07,iOS,BR,Apple Search Ads,False,0.0,2026-07-08,2,6,61.07,control,17,9,0.5294,616,275,5,2,3,0,0
P0023806,2026-04-01,iOS,MX,Apple Search Ads,False,0.0,2026-04-01,1,3,13.73,variant,4,1,0.25,162,95,0,0,3,0,0
P0023807,2026-04-08,Android,DE,Organic,False,0.0,2026-06-27,8,24,158.52,control,46,22,0.4783,2359,1316,15,246,3,0,0
P0023808,2026-03-12,Android,US,Meta Ads,False,0.0,2026-03-19,2,3,7.91,variant,3,0,0.0,161,84,1,0,3,0,0
P0023809,2026-05-05,Android,Other,Apple Search Ads,False,0.0,2026-06-28,14,64,675.16,control,160,90,0.5625,6792,4409,32,741,5,0,0
P0023810,2026-06-24,iOS,DE,Organic,False,0.0,2026-07-02,5,9,40.78,control,19,18,0.9474,988,366,6,0,3,0,0
P0023811,2026-07-02,iOS,US,Meta Ads,False,0.0,2026-07-07,3,24,131.58,variant,64,29,0.4531,2609,1698,9,225,4,0,0
P0023812,2026-06-20,iOS,Other,Apple Search Ads,False,0.0,2026-07-06,4,8,60.47,variant,14,8,0.5714,679,385,10,2,3,0,0
P0023813,2026-04-04,iOS,US,TikTok Ads,False,0.0,2026-05-24,6,15,79.2,control,22,8,0.3636,974,884,7,543,3,0,0
P0023814,2026-05-21,Android,IN,Apple Search Ads,False,0.0,2026-06-30,18,111,1067.76,variant,304,135,0.4441,11188,6811,48,1588,8,0,0
P0023815,2026-04-10,iOS,US,TikTok Ads,False,0.0,2026-04-10,1,2,7.72,control,2,1,0.5,157,62,0,0,3,0,0
P0023816,2026-04-13,Android,DE,Organic,False,0.0,2026-07-02,21,114,1003.48,control,303,198,0.6535,12608,6750,60,1522,8,0,0
P0023817,2026-03-13,Android,US,Google UAC,False,0.0,2026-06-22,24,140,1170.26,variant,384,174,0.4531,13042,6243,68,502,8,0,0
P0023818,2026-06-04,iOS,US,Organic,False,0.0,2026-06-04,1,3,11.16,variant,9,1,0.1111,150,65,1,1,3,0,0
P0023819,2026-03-25,iOS,MX,Organic,False,0.0,2026-03-25,1,2,4.0,control,2,2,1.0,140,47,4,2,3,0,0
P0023820,2026-05-02,Android,IN,Organic,False,0.0,2026-05-06,3,9,37.17,variant,20,6,0.3,876,471,6,1,3,0,0
P0023821,2026-06-08,iOS,BR,Google UAC,False,0.0,2026-06-25,6,21,133.44,variant,39,13,0.3333,1706,822,10,249,3,0,0
P0023822,2026-06-07,iOS,GB,Meta Ads,False,0.0,2026-06-30,3,7,48.79,variant,10,6,0.6,455,412,8,282,3,0,0
P0023823,2026-05-02,iOS,US,Google UAC,False,0.0,2026-06-06,4,13,95.62,control,25,9,0.36,1049,745,9,1,3,0,0
P0023824,2026-04-07,iOS,GB,Organic,True,198.44,2026-07-03,48,265,2175.08,variant,673,350,0.5201,26364,28779,16468,21944,33,4,3
P0023825,2026-03-26,Android,IN,Organic,False,0.0,2026-04-05,2,4,20.85,control,9,0,0.0,324,159,5,0,3,0,0
P0023826,2026-04-18,Android,BR,Meta Ads,False,0.0,2026-05-05,2,3,14.07,variant,7,4,0.5714,331,207,7,0,3,0,0
P0023827,2026-05-13,iOS,NG,TikTok Ads,False,0.0,2026-05-30,5,6,34.16,control,13,3,0.2308,505,549,9,473,3,0,0
P0023828,2026-06-30,iOS,DE,Google UAC,False,0.0,2026-07-01,2,4,25.82,control,11,2,0.1818,337,351,2,237,3,0,0
P0023829,2026-05-17,iOS,PH,Meta Ads,False,0.0,2026-05-17,1,1,3.56,control,2,0,0.0,55,21,2,0,3,0,0
